model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 (baseline),18,Part03/0660,0018.png,data/TP-Dataset/GroundTruth/Part03/0660.png,0.978441127695,0.730466384010,0.836462298419,3,1,0,0,2,0,2
SegFormer-B2 (baseline),19,Part07/0852,0019.png,data/TP-Dataset/GroundTruth/Part07/0852.png,1.000000000000,0.615000000000,0.761609907120,1,2,0,0,1,0,1
SegFormer-B2 (baseline),20,Part02/0466,0020.png,data/TP-Dataset/GroundTruth/Part02/0466.png,0.488846880907,0.921675135798,0.638852864412,310,1,294,0,309,294,603
SegFormer-B2 (baseline),21,Part08/0997,0021.png,data/TP-Dataset/GroundTruth/Part08/0997.png,0.905154639175,0.448847926267,0.600112279125,2,2,0,0,0,0,0
SegFormer-B2 (baseline),22,Part02/0084,0022.png,data/TP-Dataset/GroundTruth/Part02/0084.png,0.327159064598,0.748256052524,0.455263732722,342,1,425,0,341,425,766
SegFormer-B2 (baseline),23,Part02/0475,0023.png,data/TP-Dataset/GroundTruth/Part02/0475.png,0.171484411941,0.937758327255,0.289947239877,653,1,772,0,652,772,1424
SegFormer-B2 (baseline),24,Part02/0348,0024.png,data/TP-Dataset/GroundTruth/Part02/0348.png,0.160666176831,1.000000000000,0.276851656467,184,1,186,0,183,186,369
SegFormer-B2 (baseline),25,Part02/0214,0025.png,data/TP-Dataset/GroundTruth/Part02/0214.png,0.646325241104,0.961015412511,0.772864814685,34,3,15,0,31,15,46
SegFormer-B2 (baseline),26,Part02/0219,0026.png,data/TP-Dataset/GroundTruth/Part02/0219.png,0.134521177440,0.965330117576,0.236136184269,176,3,190,0,173,190,363
SegFormer-B2 (baseline),27,Part02/0273,0027.png,data/TP-Dataset/GroundTruth/Part02/0273.png,0.342569269521,0.993243243243,0.509434683450,102,1,57,0,101,57,158
SegFormer-B2 (baseline),28,Part08/1072,0028.png,data/TP-Dataset/GroundTruth/Part08/1072.png,0.991394148021,0.979041916168,0.985179315376,1,1,0,0,0,0,0
SegFormer-B2 (baseline),29,Part02/0356,0029.png,data/TP-Dataset/GroundTruth/Part02/0356.png,0.436208991495,1.000000000000,0.607445008460,61,1,68,0,60,68,128
SegFormer-B2 (baseline),30,Part03/0574,0030.png,data/TP-Dataset/GroundTruth/Part03/0574.png,0.618719683813,0.928945506016,0.742740579214,67,2,79,0,65,79,144
SegFormer-B2 (baseline),31,Part01/0016,0031.png,data/TP-Dataset/GroundTruth/Part01/0016.png,0.595596133190,0.904688700999,0.718302391355,22,1,2,0,21,2,23
SegFormer-B2 (baseline),32,Part08/1264,0032.png,data/TP-Dataset/GroundTruth/Part08/1264.png,0.958955223881,0.857585139319,0.905441757235,1,3,0,0,2,0,2
SegFormer-B2 (baseline),33,Part07/0840,0033.png,data/TP-Dataset/GroundTruth/Part07/0840.png,0.990577149588,0.951779563720,0.970790875647,1,1,0,0,0,0,0
SegFormer-B2 (baseline),34,Part09/1227,0034.png,data/TP-Dataset/GroundTruth/Part09/1227.png,0.993969849246,1.000000000000,0.996975806451,1,1,0,0,0,0,0
SegFormer-B2 (baseline),35,Part08/1164,0035.png,data/TP-Dataset/GroundTruth/Part08/1164.png,0.989175686928,0.895348837209,0.939926532918,1,1,0,0,0,0,0
SegFormer-B2 (baseline),36,Part03/0637,0036.png,data/TP-Dataset/GroundTruth/Part03/0637.png,0.918829376035,0.757038179715,0.830123974792,4,1,0,0,3,0,3
SegFormer-B2 (baseline),37,Part02/0436,0037.png,data/TP-Dataset/GroundTruth/Part02/0436.png,0.434928120484,0.998670654703,0.605957480363,107,1,97,0,106,97,203
SegFormer-B2 (baseline),38,Part08/1091,0038.png,data/TP-Dataset/GroundTruth/Part08/1091.png,0.948446794448,0.996057818660,0.971669430686,1,1,0,0,0,0,0
SegFormer-B2 (baseline),39,Part03/0636,0039.png,data/TP-Dataset/GroundTruth/Part03/0636.png,0.981023102310,0.830645161290,0.899593054004,1,2,1,0,1,1,2
SegFormer-B2 (baseline),40,Part03/0595,0040.png,data/TP-Dataset/GroundTruth/Part03/0595.png,0.613623400961,0.998572540877,0.760140207202,50,1,70,0,49,70,119
SegFormer-B2 (baseline),41,Part08/1215,0041.png,data/TP-Dataset/GroundTruth/Part08/1215.png,0.972717023675,0.987481113749,0.980043467609,2,1,5,0,1,5,6
SegFormer-B2 (baseline),42,Part02/0188,0042.png,data/TP-Dataset/GroundTruth/Part02/0188.png,0.338084931711,0.950426026336,0.498753566981,99,2,103,0,97,103,200
SegFormer-B2 (baseline),43,Part02/0146,0043.png,data/TP-Dataset/GroundTruth/Part02/0146.png,0.847389558233,0.898353614889,0.872127681297,12,2,0,0,10,0,10
SegFormer-B2 (baseline),44,Part02/0469,0044.png,data/TP-Dataset/GroundTruth/Part02/0469.png,0.281196532451,0.999022960430,0.438865044430,425,1,312,0,424,312,736
SegFormer-B2 (baseline),45,Part02/0104,0045.png,data/TP-Dataset/GroundTruth/Part02/0104.png,0.764581510645,0.329091512670,0.460132563451,178,1,189,0,177,189,366
SegFormer-B2 (baseline),46,Part08/1214,0046.png,data/TP-Dataset/GroundTruth/Part08/1214.png,0.990595611285,0.886426592798,0.935620570328,2,1,0,0,1,0,1
SegFormer-B2 (baseline),47,Part08/1274,0047.png,data/TP-Dataset/GroundTruth/Part08/1274.png,0.851544837980,0.956592956593,0.901017385599,7,2,1,0,5,1,6
SegFormer-B2 (baseline),48,Part08/1085,0048.png,data/TP-Dataset/GroundTruth/Part08/1085.png,0.955882352941,0.851398601399,0.900620234437,4,1,1,0,3,1,4
SegFormer-B2 (baseline),49,Part03/0607,0049.png,data/TP-Dataset/GroundTruth/Part03/0607.png,0.828635014837,0.998990190421,0.905873095730,54,1,14,0,53,14,67
SegFormer-B2 (baseline),50,Part08/1036,0050.png,data/TP-Dataset/GroundTruth/Part08/1036.png,0.948275862069,0.883817427386,0.914912725994,1,2,0,0,1,0,1
SegFormer-B2 (baseline),51,Part03/0658,0051.png,data/TP-Dataset/GroundTruth/Part03/0658.png,0.900429799427,0.444034852547,0.594767906512,4,3,0,0,1,0,1
SegFormer-B2 (baseline),52,Part07/0781,0052.png,data/TP-Dataset/GroundTruth/Part07/0781.png,0.971200000000,0.536891679749,0.691508621622,2,3,0,0,1,0,1
SegFormer-B2 (baseline),53,Part08/1117,0053.png,data/TP-Dataset/GroundTruth/Part08/1117.png,0.940458015267,0.878877400295,0.908625521687,5,2,1,0,3,1,4
SegFormer-B2 (baseline),54,Part02/0422,0054.png,data/TP-Dataset/GroundTruth/Part02/0422.png,0.213609307359,1.000000000000,0.352023185821,212,1,110,0,211,110,321
SegFormer-B2 (baseline),55,Part07/0881,0055.png,data/TP-Dataset/GroundTruth/Part07/0881.png,0.973105134474,0.834975369458,0.898763984692,4,1,0,0,3,0,3
SegFormer-B2 (baseline),56,Part08/1285,0056.png,data/TP-Dataset/GroundTruth/Part08/1285.png,0.962790697674,0.490990990991,0.650333626367,2,2,0,0,0,0,0
SegFormer-B2 (baseline),57,Part07/0763,0057.png,data/TP-Dataset/GroundTruth/Part07/0763.png,0.978160919540,0.870142180095,0.920995128104,3,1,0,0,2,0,2
SegFormer-B2 (baseline),58,Part02/0292,0058.png,data/TP-Dataset/GroundTruth/Part02/0292.png,0.315241546377,0.821846553966,0.455690598607,522,1,560,0,521,560,1081
SegFormer-B2 (baseline),59,Part07/0754,0059.png,data/TP-Dataset/GroundTruth/Part07/0754.png,0.867226890756,0.882032667877,0.874567121080,2,1,0,0,1,0,1
SegFormer-B2 (baseline),60,Part08/0925,0060.png,data/TP-Dataset/GroundTruth/Part08/0925.png,0.648796498906,0.973270440252,0.778580018962,10,1,1,0,9,1,10
SegFormer-B2 (baseline),61,Part08/1255,0061.png,data/TP-Dataset/GroundTruth/Part08/1255.png,0.932038834951,0.901734104046,0.916636063165,1,1,0,0,0,0,0
SegFormer-B2 (baseline),62,Part07/0748,0062.png,data/TP-Dataset/GroundTruth/Part07/0748.png,0.992788461538,0.997912317328,0.995343795298,1,1,0,0,0,0,0
SegFormer-B2 (baseline),63,Part08/1193,0063.png,data/TP-Dataset/GroundTruth/Part08/1193.png,0.788348707720,0.346912606037,0.481806437596,396,1,465,0,395,465,860
SegFormer-B2 (baseline),64,Part01/0005,0064.png,data/TP-Dataset/GroundTruth/Part01/0005.png,0.991821561338,0.579964850615,0.731933600244,5,4,0,0,1,0,1
