model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton,132,Part08/0931,0132.png,data/TP-Dataset/GroundTruth/Part08/0931.png,0.924606462303,1.000000000000,0.960826517434,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,133,Part08/1180,0133.png,data/TP-Dataset/GroundTruth/Part08/1180.png,0.719160104987,0.476190476190,0.572982015892,9,2,3,0,7,3,10
SegFormer-B2 + Skeleton,134,Part02/0186,0134.png,data/TP-Dataset/GroundTruth/Part02/0186.png,0.378497239637,0.984477992771,0.546777658004,80,3,25,0,77,25,102
SegFormer-B2 + Skeleton,135,Part03/0696,0135.png,data/TP-Dataset/GroundTruth/Part03/0696.png,0.419870808982,0.841396203307,0.560194948594,7,1,2,0,6,2,8
SegFormer-B2 + Skeleton,136,Part02/0313,0136.png,data/TP-Dataset/GroundTruth/Part02/0313.png,0.558174373315,0.997240110396,0.715737032789,64,1,20,0,63,20,83
SegFormer-B2 + Skeleton,137,Part03/0699,0137.png,data/TP-Dataset/GroundTruth/Part03/0699.png,0.889966430436,0.926725800231,0.907974216548,8,1,0,0,7,0,7
SegFormer-B2 + Skeleton,138,Part08/1078,0138.png,data/TP-Dataset/GroundTruth/Part08/1078.png,0.762931034483,0.757281553398,0.760095796514,1,4,0,0,3,0,3
SegFormer-B2 + Skeleton,139,Part03/0680,0139.png,data/TP-Dataset/GroundTruth/Part03/0680.png,0.831799884991,0.820245726496,0.825982401720,16,2,1,0,14,1,15
SegFormer-B2 + Skeleton,140,Part08/1134,0140.png,data/TP-Dataset/GroundTruth/Part08/1134.png,0.996261682243,1.000000000000,0.998127340823,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,141,Part02/0485,0141.png,data/TP-Dataset/GroundTruth/Part02/0485.png,0.264431841199,1.000000000000,0.418261914297,99,1,54,0,98,54,152
SegFormer-B2 + Skeleton,142,Part08/1157,0142.png,data/TP-Dataset/GroundTruth/Part08/1157.png,0.875562218891,0.919418758256,0.896954717980,2,1,0,0,1,0,1
SegFormer-B2 + Skeleton,143,Part02/0109,0143.png,data/TP-Dataset/GroundTruth/Part02/0109.png,0.698961937716,0.571140077107,0.628619072079,103,1,81,0,102,81,183
SegFormer-B2 + Skeleton,144,Part09/1228,0144.png,data/TP-Dataset/GroundTruth/Part09/1228.png,0.990714948932,0.961538461538,0.975908683483,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,145,Part02/0480,0145.png,data/TP-Dataset/GroundTruth/Part02/0480.png,0.468367809150,0.891251221896,0.614044629664,120,1,60,0,119,60,179
SegFormer-B2 + Skeleton,146,Part05/0726,0146.png,data/TP-Dataset/GroundTruth/Part05/0726.png,0.787798408488,1.000000000000,0.881305637982,1,1,1,0,0,1,1
SegFormer-B2 + Skeleton,147,Part08/1277,0147.png,data/TP-Dataset/GroundTruth/Part08/1277.png,0.384000000000,0.876126126126,0.533966283941,4,1,2,0,3,2,5
