model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton + clDice-v2,252,Part07/0767,0252.png,data/TP-Dataset/GroundTruth/Part07/0767.png,0.995348837209,1.000000000000,0.997668997668,1,1,7,0,0,7,7
SegFormer-B2 + Skeleton + clDice-v2,253,Part02/0269,0253.png,data/TP-Dataset/GroundTruth/Part02/0269.png,0.515524093393,0.647425897036,0.573994843037,86,1,25,0,85,25,110
SegFormer-B2 + Skeleton + clDice-v2,254,Part09/1231,0254.png,data/TP-Dataset/GroundTruth/Part09/1231.png,0.932769367765,0.748725989808,0.830675701835,3,1,30,0,2,30,32
SegFormer-B2 + Skeleton + clDice-v2,255,Part08/0962,0255.png,data/TP-Dataset/GroundTruth/Part08/0962.png,0.964769647696,0.632839721254,0.764322702143,3,3,1,0,0,1,1
SegFormer-B2 + Skeleton + clDice-v2,256,Part08/1165,0256.png,data/TP-Dataset/GroundTruth/Part08/1165.png,0.722463482037,0.790531776913,0.754966463815,6,7,51,0,1,51,52
SegFormer-B2 + Skeleton + clDice-v2,257,Part01/0020,0257.png,data/TP-Dataset/GroundTruth/Part01/0020.png,0.994947532064,0.972051425377,0.983366221989,1,1,58,0,0,58,58
SegFormer-B2 + Skeleton + clDice-v2,258,Part03/0635,0258.png,data/TP-Dataset/GroundTruth/Part03/0635.png,0.976298268975,0.973923234691,0.975109305641,2,1,21,0,1,21,22
SegFormer-B2 + Skeleton + clDice-v2,259,Part02/0315,0259.png,data/TP-Dataset/GroundTruth/Part02/0315.png,0.322410796442,0.999350438454,0.487533394504,60,1,240,0,59,240,299
SegFormer-B2 + Skeleton + clDice-v2,260,Part02/0452,0260.png,data/TP-Dataset/GroundTruth/Part02/0452.png,0.569597069597,1.000000000000,0.725787631271,10,1,113,0,9,113,122
SegFormer-B2 + Skeleton + clDice-v2,261,Part06/1295,0261.png,data/TP-Dataset/GroundTruth/Part06/1295.png,0.188660141748,0.897246198109,0.311766473231,281,2,1188,0,279,1188,1467
SegFormer-B2 + Skeleton + clDice-v2,262,Part06/1296,0262.png,data/TP-Dataset/GroundTruth/Part06/1296.png,0.284262012084,0.955778436289,0.438197805180,85,1,164,0,84,164,248
SegFormer-B2 + Skeleton + clDice-v2,263,Part06/1392,0263.png,data/TP-Dataset/GroundTruth/Part06/1392.png,0.994779041581,0.210287970274,0.347184120828,17,1,161,0,16,161,177
SegFormer-B2 + Skeleton + clDice-v2,264,Part06/1480,0264.png,data/TP-Dataset/GroundTruth/Part06/1480.png,0.995822069304,0.999828737798,0.997821381456,17,1,854,0,16,854,870
SegFormer-B2 + Skeleton + clDice-v2,265,Part06/1531,0265.png,data/TP-Dataset/GroundTruth/Part06/1531.png,0.973675914250,0.746719908728,0.845227801774,36,1,100,0,35,100,135
SegFormer-B2 + Skeleton + clDice-v2,266,Part06/1530,0266.png,data/TP-Dataset/GroundTruth/Part06/1530.png,0.840083578318,0.758905299739,0.797433789013,116,1,1618,0,115,1618,1733
SegFormer-B2 + Skeleton + clDice-v2,267,Part06/1644,0267.png,data/TP-Dataset/GroundTruth/Part06/1644.png,0.916707900379,0.979686386315,0.947151398346,9,1,11,1,8,10,18
SegFormer-B2 + Skeleton + clDice-v2,268,Part06/1666,0268.png,data/TP-Dataset/GroundTruth/Part06/1666.png,0.980076303518,0.986421375383,0.983238602994,2,1,7,0,1,7,8
SegFormer-B2 + Skeleton + clDice-v2,269,Part06/1669,0269.png,data/TP-Dataset/GroundTruth/Part06/1669.png,0.977079240341,0.999036918138,0.987936087520,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton + clDice-v2,270,Part06/1661,0270.png,data/TP-Dataset/GroundTruth/Part06/1661.png,0.949632352941,0.969534787979,0.959480372850,2,1,12,0,1,12,13
SegFormer-B2 + Skeleton + clDice-v2,271,Part06/1626,0271.png,data/TP-Dataset/GroundTruth/Part06/1626.png,0.955223880597,0.955947136564,0.955585371727,2,1,27,0,1,27,28
SegFormer-B2 + Skeleton + clDice-v2,272,Part06/1670,0272.png,data/TP-Dataset/GroundTruth/Part06/1670.png,0.793306712303,0.723102785783,0.756579663172,197,1,1012,0,196,1012,1208
SegFormer-B2 + Skeleton + clDice-v2,273,Part06/1622,0273.png,data/TP-Dataset/GroundTruth/Part06/1622.png,0.908579465541,0.982871125612,0.944266296123,4,1,98,0,3,98,101
SegFormer-B2 + Skeleton + clDice-v2,274,Part06/1627,0274.png,data/TP-Dataset/GroundTruth/Part06/1627.png,0.992558672009,1.000000000000,0.996265440965,1,1,4,0,0,4,4
SegFormer-B2 + Skeleton + clDice-v2,275,Part06/1663,0275.png,data/TP-Dataset/GroundTruth/Part06/1663.png,0.983628616282,0.997527200791,0.990529156527,1,2,130,0,1,130,131
SegFormer-B2 + Skeleton + clDice-v2,276,Part06/1624,0276.png,data/TP-Dataset/GroundTruth/Part06/1624.png,0.989417989418,0.911949685535,0.949105673982,1,1,39,0,0,39,39
SegFormer-B2 + Skeleton + clDice-v2,277,Part02/0038,0277.png,data/TP-Dataset/GroundTruth/Part02/0038.png,0.526029877773,0.726147221101,0.610097620063,109,5,28,0,104,28,132
SegFormer-B2 + Skeleton + clDice-v2,278,Part05/0731,0278.png,data/TP-Dataset/GroundTruth/Part05/0731.png,0.970443349754,0.996902106568,0.983494806736,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton + clDice-v2,279,Part07/0823,0279.png,data/TP-Dataset/GroundTruth/Part07/0823.png,0.973288814691,0.494397759104,0.655714670332,3,1,5,0,2,5,7
SegFormer-B2 + Skeleton + clDice-v2,280,Part08/1017,0280.png,data/TP-Dataset/GroundTruth/Part08/1017.png,0.974311926606,0.708982035928,0.820735615678,3,1,1,0,2,1,3
